285.8685304653694 275.94299145341074 277.0653037502379 291.14410088576267 309.10053858448805 320.33124148477646 292.15983620528357 277.2126018744318 258.00734113073383 297.54372341032825 289.05037711612255 293.61481173075026 297.55955109284037 292.1931361591795 288.9104560324546 280.48706410505514 231.4171432079553 257.2342402499447 286.455102992595 249.45922080754374 251.53250410875896 275.5117999963222 241.53331065624678 303.73071315927064 264.1129636457615 274.945738966046 286.997169600252 286.85943309110957 248.85816001699004 291.1194923779893 
292.10871931960963 235.88606286400295 270.9075123453312 274.2067800545178 277.4493357749289 251.88502132530758 248.43683111254575 275.57486679019826 266.22773139210045 286.33013905671146 266.9443111770744 276.78324639083115 255.58822409698632 220.22812971737665 225.37194942063965 242.61724035684932 272.9613310052206 262.5023036404704 240.84680832557626 240.94039918449923 270.22821769830165 235.27556934658048 283.48346123464984 245.01962040751386 219.7704761329333 252.31736625629821 240.54383040218175 229.14153419529498 229.35073727564122 233.29746571369228 
221.25203702173573 226.20957662267475 253.82017143040207 220.51569905519054 265.25212224422944 256.38006697782316 261.25756818252654 263.60174526009797 217.6724004921676 226.9912772438721 233.96293579729135 242.38574330006892 268.5125664318556 237.78169843230012 214.82219194054187 229.47854073012158 209.9820655742083 243.58795569663133 263.3054607525946 246.24685422422363 237.33417464981724 244.15601957002616 203.7623293019099 263.12246288584026 234.8245736585514 251.83867580212035 252.84855937664545 240.39545047607078 253.30801493525513 234.69678361631668 
217.35237246178747 206.45591800083255 214.59652518717553 225.75609415502095 241.62105914184954 232.66734384145786 233.31330825971213 212.1453525278905 200.85253412581332 243.0102046570405 233.88437549138965 217.96520580796889 238.69935666880815 198.2327106700103 241.04926453053216 244.63307914882068 196.11462626727032 220.09093075863956 234.63463195897745 222.783375497299 248.3152823830028 190.21642490740163 230.70286185657096 199.90830827012775 203.85199029775794 230.62771096045952 238.05676483626962 210.09537904503145 200.3282735005047 189.21649138763408 
200.22774793441317 197.01207515902277 221.1359597676296 163.78483713781253 210.59344143505234 216.7340031900518 231.72830721216198 212.18657068875086 178.77218137027762 208.1939416659083 220.0253405387814 207.75426132253884 209.57632543917373 221.57389871165466 206.66521681591 200.7182200618288 185.16418435169993 188.8955034165863 203.21444106981463 205.66593509035192 210.33519455473933 181.7031358878084 205.13362913864705 219.85607309895795 202.8432389649031 210.1942598254287 199.8299907896868 211.0095383963933 192.16696574630257 163.6049885455223 
192.870373349893 156.14212429484846 192.9423727741435 173.52858702906144 202.41230345099632 194.222171073825 174.66295982436256 213.92184482578583 189.29066675398786 206.84818760091812 200.4154604519788 170.75466881010314 211.7918012333836 194.57192191565335 146.7927517103351 179.4880741977933 148.55064083327386 165.874489781073 187.2402172859863 197.35977243595536 224.0898656509548 181.2977747634779 197.74064477132194 171.0754965033113 176.38057129036383 219.64584519205405 213.3936909304055 180.7476472119968 195.76102428109306 180.4014798235151 
167.3281253969128 168.91999831131216 166.865749567453 167.93009510377033 176.09616789091518 185.86508278913004 173.55494900540526 188.87057478285618 133.0598067804656 165.92930981228062 163.43647652450323 181.0363717136331 179.45086545127637 155.3795425063737 147.9849341059737 168.40409370748495 158.69709133700783 173.26835005458156 191.30206550316072 172.32295089154135 177.4135216871568 177.24391533149057 175.53860024032352 179.1836361251891 172.39859293012395 193.8480121224313 168.4276172815988 192.54844196107072 168.64821196984818 155.26326200384548 
162.41485013183345 168.73864859828402 164.3271845570127 162.37644397557216 172.24711753030186 154.705673018117 177.33877710052374 159.44613387548685 165.13507602566438 170.06178523189766 161.5422155037993 169.8460752142628 173.67978563611413 164.81383256672922 173.09450569558888 177.98786297869566 158.62175364711192 171.1448210411806 151.0844818102437 158.94522448500834 198.55603276879432 180.92328434087668 184.68586611952588 177.63212288247922 168.1382298511074 168.29396945726097 187.66128956361905 176.0701367046309 167.21444108077137 150.95507671083203 
164.35125462685318 172.4926724907982 141.73869728979136 141.55522367967782 151.7690342002897 165.81262936602607 166.90640454821562 181.44735292759373 152.0809331362695 159.31241734228206 152.90075673571008 143.86752489457217 125.11530154959416 126.90081936390956 124.27703595708138 147.29252630734928 118.08285909225367 157.11970833574324 153.0826532561397 143.1473965065589 189.46080855378096 125.65812578986504 147.60516430295206 158.35823377425731 173.182282279833 156.0097500691294 161.49630164828739 163.1444826581081 139.10191887415317 137.42267298619453 
144.5301039146575 170.56613314157073 157.25684611664516 120.68900942755538 147.00336112920107 161.27521597041869 140.4493295655615 143.92011400173408 142.64565494256158 147.88192298849472 140.00481239764187 162.57961892340518 122.3952366261537 141.98622745572717 120.545037024971 154.9597714481227 125.8846555344377 142.67151972163626 146.46952725857176 140.8317135944718 177.74035414748977 168.2540343694951 157.62216292283966 185.34315772989464 131.12443858318386 173.16100733042714 176.049404313587 135.65357718573625 92.52816240153126 160.3298392221261 
